4.058891,4.963588,5.762954,4.457748,4.894961,1
4.032385,5.236258,3.409008,5.44301,6.603583,1
3.859794,5.303285,6.902158,6.469795,6.254438,1
3.917791,5.251603,3.363445,5.108156,7.305489,1
4.297816,5.19926,3.098454,5.55633,5.43714,1
4.080355,5.344178,4.652529,4.591816,5.481016,1
4.309459,5.187976,6.17081,3.704695,6.648263,1
3.9666,5.226579,3.541988,4.735028,5.555079,1
4.152704,5.024271,5.572127,5.085129,5.137312,1
4.126391,5.089079,5.615044,3.876393,4.2629,1
4.267193,5.309456,5.855335,5.01785,7.222035,1
3.843761,4.961694,5.096205,5.414034,4.780967,1
3.935179,5.108566,6.760289,4.107011,5.149556,1
4.061003,4.842012,5.763559,4.697171,3.814517,1
3.972853,5.198339,3.265306,5.499196,6.20534,1
4.113486,4.947387,4.22355,5.13077,4.933376,1
4.004994,5.08164,4.686065,4.270941,5.225961,1
3.946746,5.276425,6.964817,5.593963,7.803758,1
4.095781,4.934264,7.441263,4.393843,5.150893,1
3.75918,5.312713,4.549951,6.379615,4.038812,1
3.990521,5.271042,4.511165,5.582909,5.357839,1
3.857731,5.039429,5.13127,2.68504,6.145045,1
4.186826,5.132477,5.531534,6.323774,4.159594,1
4.084681,5.199362,4.857098,6.720872,5.440987,1
4.02117,5.054941,6.048079,3.234634,4.961096,1
4.028066,5.263921,4.48166,4.222839,5.099846,1
3.964501,5.153264,4.124947,4.258137,3.631461,1
4.248047,5.249635,4.799927,4.798135,5.900003,1
4.186105,5.28941,4.224433,5.849708,2.603714,1
4.0683,5.017834,4.839511,3.662635,4.873204,1
3.837162,5.217568,5.160976,4.330725,5.201789,1
3.987322,5.191687,5.572554,5.424394,5.616491,1
4.100487,5.007563,5.42391,4.738697,5.012326,1
4.012871,5.317648,4.582809,4.721325,4.944116,1
3.972055,4.934713,6.070654,3.909947,4.848832,1
3.998619,4.882802,4.864774,4.579824,6.371682,1
3.825497,5.180406,4.214582,4.622412,5.150838,1
4.002819,5.012554,2.30253,5.205955,5.239864,1
3.944726,5.168585,6.179657,3.000614,5.349162,1
4.234912,5.088959,5.018489,6.34927,6.652515,1
4.069736,5.180717,4.899283,6.065065,5.85829,1
3.994816,5.256419,6.911483,5.254993,5.556044,1
3.689511,5.162825,5.237408,3.921766,5.811286,1
4.052767,5.224082,3.698385,5.874463,5.824299,1
3.880217,5.124937,7.231058,4.235881,5.372457,1
4.280425,5.207356,7.194998,3.611767,4.015066,1
3.975461,5.212595,5.123463,4.435134,2.965783,1
4.20311,5.162702,4.603626,6.327238,4.354475,1
4.04482,5.260292,5.695011,4.766989,4.332556,1
3.896913,5.119065,4.126124,4.735501,5.970767,1
4.096481,5.297806,4.308506,3.655647,5.945226,1
4.033089,5.246652,5.994918,5.771945,3.727985,1
3.792588,5.2169,4.523079,3.89531,5.083345,1
3.996773,5.124922,5.237434,3.23226,5.520626,1
4.094753,5.239897,3.407129,4.320388,5.540523,1
4.18937,5.251754,5.998355,5.860577,5.655602,1
3.986373,5.056014,4.417075,6.051262,4.034674,1
3.983253,4.971534,4.701754,4.304945,5.846568,1
4.133622,5.278941,3.691518,4.686108,4.11413,1
4.122487,5.161042,3.923274,2.653215,4.936205,1
4.034624,4.866208,5.465479,4.337356,5.158949,1
4.131797,5.052618,5.258407,4.785363,6.111454,1
3.960724,5.253028,4.494157,5.847652,5.75266,1
3.898404,5.114953,3.591289,5.23873,4.73578,1
4.076855,5.088788,4.627944,4.819864,3.031493,1
3.830544,5.225899,4.958293,6.727671,4.428656,1
4.061987,5.340653,4.631283,6.229993,3.809324,1
3.95473,5.184765,5.087999,5.476639,4.198985,1
3.93737,5.142045,5.136217,3.597716,5.408749,1
4.038161,5.049007,4.492454,5.82008,5.58243,1
4.198095,5.350365,6.196477,4.54593,5.100051,1
4.104808,5.075055,3.829146,4.722486,4.898263,1
4.263391,5.106754,5.452484,3.945872,3.31845,1
4.216697,5.060583,4.273234,5.681466,6.851094,1
4.192463,5.077329,4.242619,3.1484,6.601243,1
4.02584,5.208492,5.108548,4.948977,4.865545,1
4.068632,5.266564,5.361288,4.632026,5.899909,1
3.914967,5.017958,5.814481,3.965183,4.080242,1
4.186771,5.094897,3.890508,5.291703,4.142602,1
4.100785,5.010079,3.373114,5.083921,4.126987,1
4.197474,5.027174,4.659757,2.857608,3.281423,1
4.313516,5.100908,5.366023,6.899951,4.129783,1
4.076125,5.168302,5.94064,6.176339,2.986285,1
4.407155,5.236341,3.995399,5.407774,6.423888,1
4.33026,4.997008,3.388721,6.757219,5.313589,1
4.047147,5.009353,4.863312,5.00209,3.529323,1
3.893625,5.113304,4.26073,5.869623,3.91629,1
4.027824,5.102756,4.733121,4.773706,4.208563,1
4.071944,5.270687,3.957765,3.630129,4.708081,1
4.238391,5.058627,4.908936,3.010044,5.302766,1
3.890015,4.964862,5.393696,4.243447,3.256151,1
3.943008,5.228166,5.924885,4.823554,5.022561,1
4.184174,5.130163,5.290856,4.85329,3.99398,1
3.895889,5.150014,3.80837,5.442532,6.273836,1
4.148008,5.155459,5.422242,4.966154,4.407595,1
4.005904,4.946115,4.41909,4.037609,4.945075,1
3.714633,4.393866,4.962717,3.69837,5.151736,2
3.551362,4.471881,4.174478,5.195068,4.851589,2
3.479695,4.768171,5.034887,3.214039,5.648109,2
3.426598,4.465527,5.473983,4.390021,6.104078,2
3.562965,4.810965,5.141152,3.318448,5.04038,2
3.606224,4.647477,6.033217,4.607614,4.480243,2
3.823788,4.500913,2.733378,5.764091,5.620882,2
3.712503,4.745829,4.366273,6.059692,5.282452,2
3.735443,4.719109,3.681394,6.010334,3.812591,2
3.912501,4.750495,7.282678,2.926216,6.892588,2
3.476499,4.388861,3.935681,6.851473,6.013562,2
3.579818,4.700026,3.420642,4.948317,5.44215,2
3.423152,4.58849,5.797197,5.513139,5.910316,2
3.388588,4.430142,5.508751,4.08705,7.309318,2
3.707183,4.438631,4.754403,3.406978,4.312095,2
3.55489,4.574298,3.951798,5.052981,4.532658,2
3.546864,4.590144,4.785302,3.063929,4.406393,2
3.424256,4.490461,4.714811,3.363512,6.052482,2
3.52186,4.733533,6.258887,5.118282,6.257776,2
3.127159,4.488773,5.917714,3.352747,3.075246,2
3.422831,4.726024,4.745032,6.004334,5.821637,2
3.764042,4.518819,4.983539,4.002295,6.226957,2
3.654119,4.611305,2.755665,3.840917,4.370349,2
3.317659,4.449957,5.313095,4.732177,3.047504,2
3.535008,4.773904,4.468331,3.947533,6.556229,2
3.423213,4.58259,5.128626,5.225234,3.893868,2
3.650929,4.601806,3.992205,5.202429,5.098813,2
3.716587,4.442,4.716875,4.48515,5.189392,2
3.608804,4.530399,5.309698,6.067872,5.414006,2
3.553583,4.566933,5.531857,4.944465,5.658211,2
3.565685,4.693288,2.826658,4.204848,3.359003,2
3.493154,4.555425,5.166745,4.677137,5.094496,2
3.436358,4.617878,4.73715,5.200577,5.834686,2
3.359217,4.777815,5.293705,5.81388,3.789729,2
3.480354,4.569038,6.23653,4.409904,4.993247,2
3.597173,4.80174,4.871305,2.705978,4.278545,2
3.587568,4.443438,6.147171,4.310676,4.756278,2
3.642522,4.591375,2.860048,3.895065,4.702845,2
3.555634,4.512081,5.434354,4.688781,4.837067,2
3.483548,4.597481,4.736526,7.59975,5.275492,2
3.571207,4.820656,5.105215,6.462357,6.327546,2
3.533336,4.554513,3.679849,7.871504,5.010983,2
3.655983,4.559701,5.158705,4.868211,5.29143,2
3.590065,4.391078,4.778142,5.528624,4.854866,2
3.455169,4.755744,7.006409,4.039034,3.975821,2
3.761772,4.461557,3.60736,4.290752,5.17272,2
3.488986,4.54217,4.084135,5.023333,4.626146,2
3.510755,4.662131,3.895615,2.841468,3.788263,2
3.741346,4.203013,6.350464,3.041922,5.080182,2
3.604153,4.769525,5.736597,5.882122,3.136283,2
3.720927,4.626904,4.99924,4.164081,5.457802,2
3.506245,4.707515,5.358093,5.128079,4.791399,2
3.750794,4.568978,4.730533,4.411311,5.049891,2
3.614264,4.44107,5.928198,4.300265,3.475339,2
3.310134,4.627969,4.752016,4.269019,5.195385,2
3.426151,4.628694,5.835242,3.519296,4.365997,2
3.514673,4.7033,4.31201,6.755064,4.67644,2
3.313176,4.398526,5.562699,4.296434,3.749903,2
3.609857,4.510724,4.412363,3.802979,5.762342,2
3.716327,4.646476,5.746663,5.204499,4.690404,2
3.680296,4.44024,4.171699,4.92337,4.34687,2
3.446605,4.547693,3.89589,5.210023,4.749976,2
3.661082,4.569228,5.435769,5.663441,6.702998,2
3.689335,4.640224,3.266492,5.86548,3.843612,2
3.370729,4.70983,3.818395,5.055909,3.72414,2
3.640194,4.784198,4.04838,5.216127,3.739945,2
3.657306,4.74212,4.1072,5.319732,4.062384,2
3.245406,4.70275,3.704591,5.395518,6.166028,2
3.615176,4.435737,5.314111,3.813723,3.429828,2
3.64515,4.60993,3.160528,4.155695,4.832108,2
3.650583,4.732144,3.914673,3.511865,3.76269,2
3.67447,4.673836,5.377561,5.167423,4.49936,2
3.502213,4.38996,4.676714,4.527506,5.297821,2
3.394089,4.529728,2.517926,3.975846,3.052893,2
3.737041,4.732545,5.49915,4.770626,5.450212,2
3.748484,4.733787,4.198487,5.190965,4.971809,2
3.614395,4.672504,6.290801,3.251175,5.34075,2
3.515985,4.353171,3.787503,4.07824,4.895963,2
3.497556,4.666586,5.50988,5.683678,5.316981,2
3.692955,4.636787,4.439981,4.105584,4.337623,2
3.5638,4.604641,5.62083,3.46891,4.639588,2
3.555757,4.414268,5.646819,5.501518,4.830923,2
3.585906,4.706029,4.45899,6.001014,6.182814,2
3.669243,4.556573,5.966295,4.173545,3.815547,2
3.822323,4.688761,3.674795,7.092029,4.310289,2
3.548203,4.698024,4.474359,4.280314,3.86379,2
3.661228,4.725451,4.942127,6.821692,6.415237,2
3.597871,4.478986,6.016235,5.898023,4.216553,2
3.480226,4.530086,2.903425,4.884671,2.911238,2
3.560345,4.471264,4.529618,6.10214,3.040486,2
3.900483,4.458316,5.235006,3.059359,4.541721,2
3.737187,4.681194,3.81337,2.848264,3.132031,2
3.409325,4.514119,4.054056,5.112003,4.621971,2
3.700583,4.865186,7.1188,4.685052,5.276347,2
3.707863,4.606939,5.767616,3.6845,5.855496,2
3.722519,4.582106,6.238716,4.369562,5.954939,2
3.778273,4.443083,4.480308,3.939179,3.443595,2
3.520195,4.487882,6.706669,4.375423,5.612295,2
3.608951,4.580709,2.949644,5.785379,3.647526,2
3.674523,4.592998,3.065318,5.288614,2.338148,2
3.445494,4.49295,6.37111,5.731952,5.720949,2
3.581956,4.511749,4.873982,4.579671,4.909032,2
3.893154,4.570172,5.469676,4.244232,4.452701,2
3.570212,4.842514,3.959064,3.189948,5.43488,2
3.418027,4.523345,4.301037,4.696842,5.00416,2
3.539001,4.532785,5.702779,5.710977,4.958288,2
3.733392,4.432007,7.151693,7.019611,3.714454,2
3.723041,4.78634,3.917954,4.680165,2.658066,2
3.517407,4.754623,5.007767,4.603549,5.122206,2
3.666474,4.674742,5.877826,4.598842,4.443108,2
3.399464,4.449581,4.252088,5.976451,3.686504,2
3.419366,4.591731,5.510576,6.257631,3.450278,2
3.575577,4.391651,4.38399,3.200787,5.616754,2
3.842709,4.877234,3.77079,3.810349,3.95321,2
3.311479,4.462782,4.341712,4.979089,5.745506,2
3.485494,4.729851,3.329075,4.328037,4.076189,2
3.512737,4.695275,4.120826,4.67747,4.567122,2
3.369602,4.323628,4.492653,6.095719,3.683235,2
3.354557,4.649235,5.993128,3.954715,3.945167,2
3.567693,4.762387,5.671832,4.041532,6.086051,2
3.5167,4.563264,5.123988,6.106387,5.696077,2
3.494089,4.689602,5.079387,5.25411,3.271986,2
3.617719,4.440541,3.77175,5.157862,5.891827,2
3.59758,4.657511,6.04934,3.910868,4.855787,2
3.555283,4.698379,5.048446,3.72679,4.752063,2
3.729695,4.825703,2.887651,5.086995,4.672502,2
3.422904,4.5773,4.66015,4.507067,2.660137,2
3.897965,4.680183,5.203917,4.432309,6.239825,2
3.620895,4.650466,4.967506,3.805674,5.489209,2
3.686442,4.58635,5.475933,5.243069,5.57871,2
3.716489,4.661908,3.999722,8.129276,2.704077,2
3.532871,4.585753,5.514972,5.658767,5.501107,2
3.47526,4.781382,4.868291,4.572776,2.783075,2
3.389836,4.587047,3.561174,4.133925,6.144041,2
3.531973,4.432424,5.156372,5.160154,5.006637,2
3.631993,4.556612,5.802488,4.765732,5.38978,2
3.498848,4.643565,4.467347,5.346105,4.758886,2
3.658889,4.550647,6.438959,5.432614,5.118346,2
3.411941,4.59235,4.880255,5.943262,4.549519,2
3.616538,4.538991,3.939582,4.905861,3.183677,2
3.4821,4.667688,2.947021,6.676087,4.017889,2
3.534141,4.85929,5.198706,3.140783,4.42996,2
3.448666,4.857466,6.098077,6.561307,5.293962,2
3.50731,4.7395,4.228443,4.248442,3.68242,2
3.787805,4.468034,5.546235,3.474599,3.711169,2
3.6706,4.357341,5.983377,5.590371,5.12739,2
3.50452,4.528638,5.290897,4.311817,3.68824,2
3.522638,4.680607,4.590883,3.881957,5.156067,2
3.669621,4.713876,6.015549,4.127253,5.049592,2
3.724654,4.619362,3.756837,4.071721,5.370439,2
3.324755,4.394399,3.680049,5.571069,5.603947,2
3.459742,4.706734,4.690493,2.812462,3.120024,2
3.641982,4.541724,5.069671,6.511009,3.310608,2
3.666586,4.548624,4.733581,5.368707,4.964493,2
3.670812,4.500734,5.000943,5.848176,4.951341,2
3.278409,4.91927,2.296404,4.948665,5.446742,2
3.678904,4.346452,4.633693,3.445121,4.265825,2
3.524523,4.238834,4.518812,4.440613,3.805338,2
3.383634,4.524582,5.770569,6.683831,3.687428,2
3.607696,4.672601,3.757778,4.222983,3.915261,2
3.318128,4.481698,4.666805,4.137335,4.543143,2
3.358657,4.441464,5.668983,5.381792,4.155505,2
3.623981,4.583122,4.255414,3.221515,4.128917,2
3.375673,4.785998,3.099749,4.169332,4.929056,2
3.343707,4.600969,4.953944,4.896383,5.185578,2
3.733132,4.652522,5.284882,5.284255,6.628226,2
3.558216,4.405727,5.489992,3.746949,6.055538,2
3.53865,4.488116,4.800534,4.912369,5.274356,2
3.53644,4.500599,5.307392,5.117446,4.153464,2
3.548902,4.607902,4.21505,3.316261,5.820218,2
3.783018,4.452693,6.067965,3.968711,4.861165,2
3.648817,4.583794,3.57679,6.184046,3.899499,2
3.43671,4.88205,4.564201,4.061907,4.040653,2
3.608972,4.360648,3.835774,5.083489,5.047662,2
3.441499,4.616522,4.766025,5.036445,4.903967,2
3.577084,4.774691,5.976458,5.484703,3.885397,2
3.344548,4.860542,6.415798,4.771851,5.122927,2
3.625759,4.820452,6.106024,4.009293,5.723515,2
3.648389,4.454749,5.808019,3.96319,4.802614,2
3.464461,4.707205,4.415151,4.038275,4.321645,2
3.596054,4.694533,5.441383,4.516317,5.346666,2
3.582141,4.763677,1,4.574979,7.265022,2
3.672847,4.488864,6.175726,5.055972,4.568237,2
3.826445,4.630409,5.525389,4.853143,5.667892,2
3.598266,4.45416,4.347547,3.986675,4.892107,2
3.775637,4.573174,4.190244,2.608478,6.370509,2
3.717538,4.46848,5.712764,2.820561,4.283024,2
3.580903,4.683877,4.56353,5.185129,3.728732,2
3.642801,4.704974,3.994427,3.336992,5.386795,2
3.44149,4.714749,2.651037,5.022809,3.857286,2
3.463886,4.724451,5.8602,4.622121,5.022467,2
3.53575,4.471718,3.73131,4.728267,6.414558,2
3.612083,4.593824,4.294444,5.133407,5.434,2
3.616368,4.464214,2.151024,4.167931,4.284637,2
3.575995,4.571273,4.808614,4.599126,5.584575,2
3.426622,4.622013,4.461421,5.2106,4.686177,2
3.60749,4.337794,5.897221,6.194403,3.398357,2
3.605574,4.474939,4.240251,4.579757,3.34318,2
3.186545,4.460493,5.864336,5.029144,6.858818,2
3.365324,4.467592,5.282992,5.181182,6.228195,2
5.455963,3.314499,5.024821,4.441574,6.205959,3
5.741979,3.098474,4.618022,3.072829,3.662251,3
5.581399,3.315246,4.632337,4.815771,3.984515,3
5.617838,3.266794,6.147142,5.141921,4.830188,3
5.530539,3.290928,5.333008,2.90234,4.326432,3
5.51091,3.283985,5.880949,5.638876,3.345216,3
5.459471,3.428351,6.647489,5.206003,3.196798,3
5.25243,3.265062,6.664877,4.554248,4.430924,3
5.629662,3.439955,4.416315,5.248405,6.125336,3
5.496829,3.237683,4.277637,3.954908,3.111122,3
5.50206,3.252915,4.777934,4.414528,5.479957,3
5.470413,3.363696,5.647418,4.463723,6.363626,3
5.636803,3.398596,5.75318,5.035977,3.709799,3
5.542562,3.22256,6.020227,5.437808,6.020074,3
5.557908,3.295663,4.127797,5.646616,5.020148,3
5.555168,3.278604,3.836972,4.771812,5.878937,3
5.692552,3.347469,3.124198,4.284611,4.794238,3
5.487021,3.335612,5.445172,3.298122,5.518378,3
5.336506,3.211093,3.963014,3.498582,3.920271,3
5.494951,3.346093,4.768122,4.188897,5.50359,3
5.555833,3.130175,4.012264,4.996452,4.753857,3
5.402562,3.084889,5.343357,5.066974,4.872322,3
5.672414,3.351698,4.987847,4.257556,5.956798,3
5.293852,3.458303,5.914404,3.71055,3.931049,3
5.638139,3.484984,4.522231,4.991733,5.261835,3
5.298646,3.388909,5.145678,3.924794,6.248536,3
5.425114,3.321115,4.572708,5.014831,3.874179,3
5.655201,3.22354,5.818544,6.186937,6.564321,3
5.334909,3.298708,6.576525,3.450167,5.842627,3
5.374525,3.32644,4.961405,5.63075,4.547457,3
5.713725,3.328352,6.789148,4.418981,5.547488,3
5.443705,3.253589,4.919672,4.945218,5.566986,3
5.615028,3.228721,4.333701,3.624832,5.420801,3
5.414054,3.306817,5.889176,4.404867,5.730031,3
5.281929,3.499426,5.126243,3.909521,5.123707,3
5.428709,3.235006,3.944999,3.346525,4.609679,3
5.436324,3.314679,4.243761,5.633033,5.192781,3
5.564679,3.180729,6.418326,5.24054,6.273516,3
5.663046,3.087107,3.335002,4.459322,6.685614,3
5.45098,3.505748,4.789912,6.583395,4.114084,3
5.715001,3.258915,5.044688,5.24796,5.711702,3
5.822754,3.307778,3.721583,5.706554,3.402211,3
5.607301,3.515017,5.173563,5.728701,5.770857,3
5.984926,3.216604,2.876281,5.165994,3.277277,3
5.509731,3.142403,4.160577,4.562635,5.565132,3
5.369321,3.138565,5.834162,4.535863,5.819564,3
5.386542,3.133519,4.912031,4.447585,3.895176,3
5.380318,3.168028,2.232838,4.995152,4.380396,3
5.642838,3.169716,4.372557,4.861086,4.906943,3
5.233763,3.306504,5.644419,6.035912,3.553919,3
5.557373,3.428904,6.49609,3.093445,7.178578,3
5.429479,3.217427,5.248061,6.744963,3.858937,3
5.664748,3.273647,5.013221,5.339176,5.034314,3
5.679769,3.260245,5.807582,6.113087,4.640036,3
5.497903,3.328615,3.934231,6.741155,4.155025,3
5.576469,3.213553,5.153796,4.134025,4.776314,3
5.446242,3.241642,5.661247,6.431321,3.913254,3
5.686196,3.184769,3.736439,5.363594,4.560665,3
5.416777,3.288474,5.113354,3.201919,4.977483,3
5.346549,3.147849,5.955239,4.170417,4.313998,3
5.473576,3.292514,4.498076,4.951949,5.073457,3
5.614025,3.356039,5.06594,4.179138,4.853133,3
5.516671,3.164901,4.719392,5.93367,4.003201,3
5.471752,3.288759,2.571226,5.300694,5.834824,3
5.444226,3.501248,4.709443,4.435479,6.573575,3
5.815898,3.349178,5.822517,5.530897,4.759911,3
5.30772,3.50263,4.280527,6.199889,6.249879,3
5.620192,3.429731,5.542944,4.326944,4.113718,3
5.706049,3.247583,6.068217,3.593275,2.840772,3
5.509557,3.190202,5.399898,4.22408,6.123095,3
5.438014,3.253184,5.550083,4.786799,4.402671,3
5.900376,3.224894,7.274972,4.699081,6.69829,3
5.525557,3.489589,5.827451,5.520593,4.972305,3
5.632324,3.306259,5.170914,4.171489,4.39743,3
5.435146,3.232898,4.011395,4.320732,5.579244,3
5.44595,3.271383,5.051069,4.975873,3.874771,3
5.471783,3.227472,5.395082,5.390002,4.899654,3
5.568934,3.047382,5.992881,3.820189,4.949282,3
5.378018,3.258007,4.267728,3.11992,5.833395,3
5.364833,3.235983,3.501968,3.363081,4.951118,3
5.548968,3.083666,3.947842,4.7685,3.224276,3
5.559649,3.353748,5.569026,4.300914,5.790727,3
5.424955,3.271004,4.545307,5.977384,4.628514,3
5.734313,3.438537,5.100813,4.63323,6.189689,3
5.434139,3.345211,5.391536,3.252856,3.718567,3
5.803617,3.192819,4.760585,5.045171,5.62362,3
5.327167,3.404583,4.179857,6.513463,4.704643,3
5.469285,3.362921,3.992156,5.555836,4.269301,3
5.690646,3.210299,4.336088,4.794536,3.977797,3
5.297312,3.162406,2.819954,3.845477,5.825078,3
5.498471,3.375199,3.867956,4.506007,4.132361,3
5.509382,3.560964,4.695719,3.788678,5.789398,3
5.414011,3.246204,5.334485,4.994133,4.624353,3
5.538996,2.847246,5.456776,4.469456,4.6592,3
5.526092,2.90637,3.367449,5.283827,4.718395,3
5.473477,3.229156,4.118243,4.579266,4.995646,3
5.378889,3.245203,6.191539,6.324942,4.66898,3
5.725052,3.357426,4.301215,5.651382,2.775849,3
5.637716,3.221034,4.778724,6.887467,6.458802,3
5.462505,3.318844,3.175015,5.769492,5.806681,3
5.559538,3.259576,4.282454,3.66849,3.85105,3
5.447737,3.423829,5.03012,5.360029,4.632729,3
5.626239,3.166174,4.479773,6.666312,4.707876,3
5.438424,3.184965,4.751477,6.608692,4.579151,3
5.616114,3.189602,3.857898,6.733751,4.979073,3
5.541696,3.466076,5.068088,2.673345,3.574409,3
5.307243,3.297973,5.475914,3.758721,3.332337,3
5.602227,3.389806,4.77481,6.045859,6.95774,3
5.41579,3.285707,4.380155,6.173133,6.01964,3
5.667777,3.129745,3.653552,6.120645,5.094533,3
5.453486,3.279821,5.112381,5.550302,5.071163,3
5.626372,3.387208,4.464585,4.592479,3.869713,3
5.601226,3.325146,4.311859,4.750352,3.932202,3
5.437958,3.289262,5.215043,6.297872,5.48217,3
5.781369,2.853383,4.152243,4.078527,5.351903,3
5.484376,3.412468,4.225618,4.542573,3.282071,3
5.636528,3.140478,4.20838,6.112335,7.064768,3
5.314557,3.150092,5.862852,5.337935,5.042495,3
